"time","space","u","f"
0.01,0.64,0.0001909724076090009,-1.6762064107929294e-7
0.01,0.65,0.0001847890439943491,-9.777225421299948e-8
0.01,0.66,0.00017871051394527723,-5.6145881933999604e-8
0.01,0.67,0.00017272538081426961,-3.1742003616118496e-8
0.01,0.68,0.0001668336446013263,-1.766708565276706e-8
0.01,0.6900000000000001,0.00016103530530644722,-9.680764196971473e-9
0.01,0.7000000000000001,0.0001553303629296324,-5.222380593802486e-9
0.01,0.71,0.00014970337541332703,-2.7735854293958763e-9
0.01,0.72,0.00014413791298837877,-1.4502027639427273e-9
0.01,0.73,0.00013863397565478823,-7.46500437890896e-10
0.01,0.74,0.0001331915634125554,-3.7830803821411185e-10
0.01,0.75,0.00012781067626168037,-1.8874491017982068e-10
0.01,0.76,0.00012247988476955343,-9.270840964871054e-11
0.01,0.77,0.00011718414594057119,-4.483087981821305e-11
0.01,0.78,0.00011192345977473329,-2.134271813764091e-11
0.01,0.79,0.0001066978262720398,-1.0003147991195736e-11
0.01,0.8,0.00010150724543249071,-4.6157094273449544e-12
0.01,0.81,0.00009634454821662522,-2.0967931856512584e-12
0.01,0.8200000000000001,0.00009119850934640307,-9.377545072918444e-13
0.01,0.8300000000000001,0.00008606912882182412,-4.1289643293839003e-13
0.01,0.84,0.00008095640664288846,-1.7898441044269368e-13
0.01,0.85,0.00007586034280959596,-7.638679521101069e-14
0.01,0.86,0.00007077730584540157,-3.2096914237045006e-14
0.01,0.87,0.00006570021874634286,-1.3279272041398013e-14
0.01,0.88,0.00006062908151241976,-5.4099868331926344e-15
0.01,0.89,0.000055563894143632246,-2.1707657556999235e-15
0.01,0.9,0.000050504656639980335,-8.581846181194487e-16
0.01,0.91,0.00004545016885672399,-3.344950303080839e-16
0.01,0.92,0.00004039683325788617,-1.2869930882711606e-16
0.01,0.93,0.000035344649843466946,-4.8991760860341385e-17
0.01,0.9400000000000001,0.00003029361861346634,-1.8526798530234787e-17
0.01,0.9500000000000001,0.000025243739567884336,-7.009710543019704e-18
0.01,0.96,0.000020195032060589652,-2.6849020087866552e-18
0.01,0.97,0.000015146304350153719,-1.059540957366078e-18
0.01,0.98,0.000010097556436576806,-4.403963562788972e-19
0.01,0.99,5.048788319858912e-6,-1.9672545620853152e-19
0.01,1.,3.718739443066708e-20,-9.52423914619302e-20
0.02,0.,4.916900220308662e-20,-1.9333621964368023e-6
0.02,0.01,0.000030680873543942955,-3.0654612821937296e-6
0.02,0.02,0.00006136247314269317,-4.785117392129017e-6
0.02,0.03,0.00009204479879625072,-7.353659334467227e-6
0.02,0.04,0.00012272785050461557,-0.000011125731269303538
0.02,0.05,0.00015341162826778776,-0.000016571727123537058
0.02,0.06,0.00018406548908709333,-0.000024300831259329505
0.02,0.07,0.0002146544698243308,-0.000035082346595828664
0.02,0.08,0.0002451785704795003,-0.0000498620682291562
0.02,0.09,0.0002756377910526018,-0.00006976957719599722
0.02,0.1,0.00030603213154363544,-0.00009611165206139487
0.02,0.11,0.0003362386922048475,-0.00013034673054817695
0.02,0.12,0.0003661187854429294,-0.00017403571868811717
0.02,0.13,0.0003956724112578813,-0.00022876563646812757
0.02,0.14,0.0004248995696497031,-0.00029604473005685587
0.02,0.15,0.000453800260618395,-0.00037717077085025453
0.02,0.16,0.00048212523944692477,-0.0004730781316127192
0.02,0.17,0.0005095958163906217,-0.0005841735176520664
0.02,0.18,0.0005362119914494861,-0.0007101743888425503
0.02,0.19,0.0005619737646235175,-0.0008499674528310701
0.02,0.2,0.0005868811359127162,-0.0010015064124832196
0.02,0.21,0.0006105999957674776,-0.0011617677632923568
0.02,0.22,0.0006327785819994822,-0.0013267804310269926
0.02,0.23,0.00065341689460873,-0.0014917393363558526
0.02,0.24,0.0006725149335952207,-0.001651204925003659
0.02,0.25,0.0006900726989589547,-0.0017993811117636084
0.02,0.26,0.0007058227158962412,-0.001930454136227711
0.02,0.27,0.0007195280277163995,-0.002038965923272601
0.02,0.28,0.0007311886344194301,-0.002120189091864676
0.02,0.29,0.0007408045360053329,-0.002170467927246019
0.02,0.3,0.0007483757324741081,-0.0021874911181828873
0.02,0.31,0.000753881979444853,-0.002170467927246019
0.02,0.32,0.0007573646378921714,-0.002120189091864676
0.02,0.33,0.0007588237078160638,-0.002038965923272601
0.02,0.34,0.0007582591892165305,-0.001930454136227711
0.02,0.35000000000000003,0.0007556710820935712,-0.0017993811117636084
0.02,0.36,0.0007513181303373631,-0.001651204925003659
0.02,0.37,0.000745489637314943,-0.0014917393363558526
0.02,0.38,0.000738185603026311,-0.0013267804310269926
0.02,0.39,0.000729406027471467,-0.0011617677632923562
0.02,0.4,0.0007191509106504105,-0.001001506412483219
0.02,0.41000000000000003,0.0007077956295722847,-0.0008499674528310697
0.02,0.42,0.0006956980390868313,-0.0007101743888425508
0.02,0.43,0.0006828581391940485,-0.000584173517652067
0.02,0.44,0.0006692759298939359,-0.0004730781316127198
0.02,0.45,0.000654951411186494,-0.0003771707708502561
0.02,0.46,0.0006401889911498827,-0.00029604473005685766
0.02,0.47000000000000003,0.0006252639664872469,-0.00022876563646813045
0.02,0.48,0.000610176337198588,-0.00017403571868812183
0.02,0.49,0.0005949261032839055,-0.00013034673054818349
0.02,0.5,0.0005795132647431998,-0.0000961116520614037
0.02,0.51,0.0005641022923881115,-0.00006976957719600929
0.02,0.52,0.0005488425745609937,-0.0000498620682291724
0.02,0.53,0.0005337341112618468,-0.00003508234659585
0.02,0.54,0.0005187769024906709,-0.000024300831259357163
0.02,0.55,0.0005039709482474661,-0.00001657172712357229
0.02,0.56,0.0004893698037186539,-0.000011125731269347787
0.02,0.5700000000000001,0.000475023990917564,-7.3536593345218795e-6
0.02,0.58,0.0004609335098441983,-4.785117392195473e-6
0.02,0.59,0.0004470983604985563,-3.0654612822732665e-6
0.02,0.6,0.0004335185428806382,-1.9333621965305193e-6
0.02,0.61,0.0004201878420225211,-1.2004518865756533e-6
0.02,0.62,0.00040710099628015655,-7.338215191431911e-7
0.02,0.63,0.000394258005653544,-4.416215692862519e-7
