"space","time","u","f"
0.05,0.1,-0.0019401374705734868,0.15450849718747373
0.05,0.11,-0.002077026123432511,0.15450849718747373
0.05,0.12,-0.0022064338230294847,0.15450849718747373
0.05,0.13,-0.002328360569364406,0.15450849718747373
0.05,0.14,-0.002442806362437277,0.15450849718747373
0.05,0.15,-0.0025497712022480956,0.15450849718747373
0.05,0.16,-0.0026506521667914347,0.15450849718747373
0.05,0.17,-0.002745927669745671,0.15450849718747373
0.05,0.18,-0.0028355977111108027,0.15450849718747373
0.05,0.19,-0.002919662290886831,0.15450849718747373
0.05,0.2,-0.002998121409073756,0.15450849718747373
0.05,0.21,-0.003072003799586519,0.15450849718747373
0.05,0.22,-0.0031416553809441704,0.15450849718747373
0.05,0.23,-0.0032070761531467085,0.15450849718747373
0.05,0.24,-0.003268266116194133,0.15450849718747373
0.05,0.25,-0.003325225270086445,0.15450849718747373
0.05,0.26,-0.003378711888346308,0.15450849718747373
0.05,0.27,-0.0034289643034835417,0.15450849718747373
0.05,0.28,-0.0034759825154981505,0.15450849718747373
0.05,0.29,-0.0035197665243901347,0.15450849718747373
0.05,0.3,-0.0035603163301594935,0.15450849718747373
0.05,0.31,-0.0035981861661663174,0.15450849718747373
0.05,0.32,-0.0036335294178192947,0.15450849718747373
0.05,0.33,-0.0036663460851184245,0.15450849718747373
0.05,0.34,-0.0036966361680637067,0.15450849718747373
0.05,0.35000000000000003,-0.0037243996666551423,0.15450849718747373
0.05,0.36,-0.0037500365957243834,0.15450849718747373
0.05,0.37,-0.0037736287985811524,0.15450849718747373
0.05,0.38,-0.003795176275225451,0.15450849718747373
0.05,0.39,-0.0038146790256572793,0.15450849718747373
0.05,0.4,-0.0038321370498766365,0.15450849718747373
0.05,0.41000000000000003,-0.003847831820226509,0.15450849718747373
0.05,0.42,-0.003861781018227705,0.15450849718747373
0.05,0.43,-0.0038739846438802183,0.15450849718747373
0.05,0.44,-0.0038844426971840463,0.15450849718747373
0.05,0.45,-0.0038931551781391915,0.15450849718747373
0.05,0.46,-0.003900310182266139,0.15450849718747373
0.05,0.47000000000000003,-0.003905862794114122,0.15450849718747373
0.05,0.48,-0.0039098130136831465,0.15450849718747373
0.05,0.49,-0.003912160840973212,0.15450849718747373
0.05,0.5,-0.003912906275984317,0.15450849718747373
0.05,0.51,-0.0039121608409732125,0.15450849718747373
0.05,0.52,-0.003909813013683148,0.15450849718747373
0.05,0.53,-0.0039058627941141234,0.15450849718747373
0.05,0.54,-0.00390031018226614,0.15450849718747373
0.05,0.55,-0.003893155178139197,0.15450849718747373
0.05,0.56,-0.003884442697184047,0.15450849718747373
0.05,0.5700000000000001,-0.0038739846438802183,0.15450849718747373
0.05,0.58,-0.003861781018227705,0.15450849718747373
0.05,0.59,-0.0038478318202265094,0.15450849718747373
0.05,0.6,-0.0038321370498766313,0.15450849718747373
0.05,0.61,-0.003814679025657273,0.15450849718747373
0.05,0.62,-0.0037951762752254465,0.15450849718747373
0.05,0.63,-0.00377362879858115,0.15450849718747373
0.05,0.64,-0.003750036595724383,0.15450849718747373
0.05,0.65,-0.0037243996666551458,0.15450849718747373
0.05,0.66,-0.0036966361680637132,0.15450849718747373
0.05,0.67,-0.0036663460851184314,0.15450849718747373
0.05,0.68,-0.0036335294178193025,0.15450849718747373
0.05,0.6900000000000001,-0.003598186166166326,0.15450849718747373
0.05,0.7000000000000001,-0.003560316330159502,0.15450849718747373
0.05,0.71,-0.003519766524390144,0.15450849718747373
0.05,0.72,-0.003475982515498158,0.15450849718747373
0.05,0.73,-0.0034289643034835482,0.15450849718747373
0.05,0.74,-0.003378711888346314,0.15450849718747373
0.05,0.75,-0.003325225270086456,0.15450849718747373
0.05,0.76,-0.0032682661161941456,0.15450849718747373
0.05,0.77,-0.0032070761531467194,0.15450849718747373
0.05,0.78,-0.003141655380944181,0.15450849718747373
0.05,0.79,-0.0030720037995865305,0.15450849718747373
0.05,0.8,-0.002998121409073767,0.15450849718747373
0.05,0.81,-0.00291966229088684,0.15450849718747373
0.05,0.8200000000000001,-0.0028355977111108105,0.15450849718747373
0.05,0.8300000000000001,-0.0027459276697456773,0.15450849718747373
0.05,0.84,-0.0026506521667914416,0.15450849718747373
0.05,0.85,-0.0025497712022481017,0.15450849718747373
0.05,0.86,-0.0024428063624372873,0.15450849718747373
0.05,0.87,-0.002328360569364416,0.15450849718747373
0.05,0.88,-0.0022064338230294933,0.15450849718747373
0.05,0.89,-0.0020770261234325195,0.15450849718747373
0.05,0.9,-0.0019401374705734944,0.15450849718747373
0.05,0.91,-0.001795087400650406,0.15450849718747373
0.05,0.92,-0.0016400122951727336,0.15450849718747373
0.05,0.93,-0.0014749121541404757,0.15450849718747373
0.05,0.9400000000000001,-0.0012997869775536325,0.15450849718747373
0.05,0.9500000000000001,-0.0011146367654122035,0.15450849718747373
0.05,0.96,-0.0009186379685287388,0.15450849718747373
0.05,0.97,-0.0007091748935457842,0.15450849718747373
0.05,0.98,-0.0004862475404633429,0.15450849718747373
0.05,0.99,-0.00024985590928141486,0.15450849718747373
0.05,1.,-6.232740198056195e-19,0.15450849718747373
0.06,0.,-2.077921168464057e-19,0.18406227634233896
0.06,0.01,-0.00029758771898202635,0.18406227634233896
0.06,0.02,-0.0005792818997149726,0.18406227634233896
0.06,0.03,-0.000845082542198839,0.18406227634233896
0.06,0.04,-0.0010949896464336256,0.18406227634233896
0.06,0.05,-0.0013290032124193322,0.18406227634233896
0.06,0.06,-0.001549434375252819,0.18406227634233896
0.06,0.07,-0.001758031759486526,0.18406227634233896
0.06,0.08,-0.001954795365120452,0.18406227634233896
0.06,0.09,-0.0021397251921545972,0.18406227634233896
0.06,0.1,-0.002312821240588963,0.18406227634233896
0.06,0.11,-0.002475812654377692,0.18406227634233896
0.06,0.12,-0.002629973381817593,0.18406227634233896
0.06,0.13,-0.002775303422908662,0.18406227634233896
0.06,0.14,-0.002911802777650899,0.18406227634233896
0.06,0.15,-0.0030394714460443045,0.18406227634233896
0.06,0.16,-0.003159582467804692,0.18406227634233896
0.06,0.17,-0.0032730766759853282,0.18406227634233896
0.06,0.18,-0.0033799540705862175,0.18406227634233896
0.06,0.19,-0.003480214651607361,0.18406227634233896
0.06,0.2,-0.0035738584190487593,0.18406227634233896
0.06,0.21,-0.0036618224651407886,0.18406227634233896
0.06,0.22,-0.003744792368462261,0.18406227634233896
0.06,0.23,-0.003822768129013175,0.18406227634233896
0.06,0.24,-0.003895749746793531,0.18406227634233896
0.06,0.25,-0.003963737221803329,0.18406227634233896
0.06,0.26,-0.004027413997935595,0.18406227634233896
0.06,0.27,-0.004087273047587847,0.18406227634233896
0.06,0.28,-0.004143314370760081,0.18406227634233896
0.06,0.29,-0.004195537967452298,0.18406227634233896
0.06,0.3,-0.004243943837664497,0.18406227634233896
0.06,0.31,-0.004289023166267844,0.18406227634233896
0.06,0.32,-0.004331120057582634,0.18406227634233896
0.06,0.33,-0.004370234511608868,0.18406227634233896
0.06,0.34,-0.004406366528346544,0.18406227634233896
0.06,0.35000000000000003,-0.004439516107795664,0.18406227634233896
0.06,0.36,-0.004470025993284438,0.18406227634233896
0.06,0.37,-0.004498122237727874,0.18406227634233896
0.06,0.38,-0.0045238048411259685,0.18406227634233896
0.06,0.39,-0.004547073803478726,0.18406227634233896
0.06,0.4,-0.004567929124786143,0.18406227634233896
0.06,0.41000000000000003,-0.004586595748380844,0.18406227634233896
0.06,0.42,-0.004603201858913855,0.18406227634233896
0.06,0.43,-0.0046177474563851685,0.18406227634233896
0.06,0.44,-0.004630232540794785,0.18406227634233896
0.06,0.45,-0.0046406571121427025,0.18406227634233896
0.06,0.46,-0.004649148409733203,0.18406227634233896
0.06,0.47000000000000003,-0.004655748207253116,0.18406227634233896
0.06,0.48,-0.0046604565047024355,0.18406227634233896
0.06,0.49,-0.004663273302081161,0.18406227634233896
0.06,0.5,-0.004664198599389293,0.18406227634233896
0.06,0.51,-0.0046632733020811595,0.18406227634233896
0.06,0.52,-0.004660456504702434,0.18406227634233896
0.06,0.53,-0.004655748207253115,0.18406227634233896
0.06,0.54,-0.004649148409733203,0.18406227634233896
0.06,0.55,-0.004640657112142698,0.18406227634233896
0.06,0.56,-0.004630232540794778,0.18406227634233896
0.06,0.5700000000000001,-0.0046177474563851625,0.18406227634233896
0.06,0.58,-0.004603201858913849,0.18406227634233896
0.06,0.59,-0.004586595748380837,0.18406227634233896
0.06,0.6,-0.004567929124786125,0.18406227634233896
0.06,0.61,-0.004547073803478719,0.18406227634233896
0.06,0.62,-0.004523804841125966,0.18406227634233896
0.06,0.63,-0.004498122237727872,0.18406227634233896
0.06,0.64,-0.004470025993284439,0.18406227634233896
0.06,0.65,-0.004439516107795665,0.18406227634233896
0.06,0.66,-0.00440636652834655,0.18406227634233896
0.06,0.67,-0.004370234511608875,0.18406227634233896
0.06,0.68,-0.004331120057582643,0.18406227634233896
0.06,0.6900000000000001,-0.004289023166267854,0.18406227634233896
0.06,0.7000000000000001,-0.004243943837664509,0.18406227634233896
0.06,0.71,-0.00419553796745231,0.18406227634233896
0.06,0.72,-0.004143314370760091,0.18406227634233896
0.06,0.73,-0.004087273047587856,0.18406227634233896
0.06,0.74,-0.004027413997935603,0.18406227634233896
0.06,0.75,-0.003963737221803331,0.18406227634233896
0.06,0.76,-0.0038957497467935406,0.18406227634233896
0.06,0.77,-0.003822768129013185,0.18406227634233896
0.06,0.78,-0.003744792368462271,0.18406227634233896
0.06,0.79,-0.003661822465140799,0.18406227634233896
0.06,0.8,-0.0035738584190487684,0.18406227634233896
0.06,0.81,-0.003480214651607373,0.18406227634233896
0.06,0.8200000000000001,-0.003379954070586229,0.18406227634233896
0.06,0.8300000000000001,-0.003273076675985338,0.18406227634233896
0.06,0.84,-0.0031595824678047023,0.18406227634233896
0.06,0.85,-0.0030394714460443197,0.18406227634233896
0.06,0.86,-0.002911802777650914,0.18406227634233896
0.06,0.87,-0.002775303422908673,0.18406227634233896
0.06,0.88,-0.0026299733818176026,0.18406227634233896
0.06,0.89,-0.0024758126543777004,0.18406227634233896
0.06,0.9,-0.0023128212405889685,0.18406227634233896
0.06,0.91,-0.0021397251921546016,0.18406227634233896
0.06,0.92,-0.0019547953651204548,0.18406227634233896
0.06,0.93,-0.0017580317594865283,0.18406227634233896
0.06,0.9400000000000001,-0.001549434375252821,0.18406227634233896
0.06,0.9500000000000001,-0.001329003212419333,0.18406227634233896
0.06,0.96,-0.0010949896464336308,0.18406227634233896
0.06,0.97,-0.0008450825421988434,0.18406227634233896
0.06,0.98,-0.0005792818997149762,0.18406227634233896
0.06,0.99,-0.00029758771898202917,0.18406227634233896
0.06,1.,-2.1892019712767945e-18,0.18406227634233896
0.07,0.,-6.3052341126024225e-19,0.21288964578253636
0.07,0.01,-0.0003439934510355797,0.21288964578253636
0.07,0.02,-0.0006696641036724856,0.21288964578253636
0.07,0.03,-0.0009770119579107183,0.21288964578253636
0.07,0.04,-0.0012660370137502776,0.21288964578253636
0.07,0.05,-0.0015367392711911638,0.21288964578253636
0.07,0.06,-0.001791513551306643,0.21288964578253636
0.07,0.07,-0.0020326453097771484,0.21288964578253636
0.07,0.08,-0.0022601345466026785,0.21288964578253636
0.07,0.09,-0.002473981261783233,0.21288964578253636
0.07,0.1,-0.0026741854553188134,0.21288964578253636
0.07,0.11,-0.0028625771533481825,0.21288964578253636
0.07,0.12,-0.003040788431941943,0.21288964578253636
0.07,0.13,-0.003208819291100093,0.21288964578253636
0.07,0.14,-0.003366669730822632,0.21288964578253636
0.07,0.15,-0.00351433975110956,0.21288964578253636
0.07,0.16,-0.00365316640476395,0.21288964578253636
0.07,0.17,-0.003784364892847947,0.21288964578253636
0.07,0.18,-0.0039079352153615545,0.21288964578253636
0.07,0.19,-0.004023877372304774,0.21288964578253636
0.07,0.2,-0.004132191363677605,0.21288964578253636
0.07,0.21,-0.004233861264295318,0.21288964578253636
0.07,0.22,-0.0043297736885270265,0.21288964578253636
0.07,0.23,-0.0044199286363727315,0.21288964578253636
0.07,0.24,-0.0045043261078324326,0.21288964578253636
0.07,0.25,-0.004582966102906131,0.21288964578253636
0.07,0.26,-0.004656563055514741,0.21288964578253636
0.07,0.27,-0.004725758758285946,0.21288964578253636
0.07,0.28,-0.004790553211219741,0.21288964578253636
0.07,0.29,-0.004850946414316125,0.21288964578253636
0.07,0.3,-0.004906938367575099,0.21288964578253636
0.07,0.31,-0.004959038729737087,0.21288964578253636
0.07,0.32,-0.00500770080167581,0.21288964578253636
0.07,0.33,-0.005052924583391268,0.21288964578253636
0.07,0.34,-0.00509471007488346,0.21288964578253636
0.07,0.35000000000000003,-0.0051330572761523864,0.21288964578253636
0.07,0.36,-0.005168316380633824,0.21288964578253636
0.07,0.37,-0.005200792929237053,0.21288964578253636
0.07,0.38,-0.005230486921962072,0.21288964578253636
0.07,0.39,-0.005257398358808883,0.21288964578253636
0.07,0.4,-0.0052815272397774855,0.21288964578253636
0.07,0.41000000000000003,-0.005303095635682214,0.21288964578253636
0.07,0.42,-0.005322288577812239,0.21288964578253636
0.07,0.43,-0.00533910606616755,0.21288964578253636
0.07,0.44,-0.005353548100748148,0.21288964578253636
0.07,0.45,-0.005365614681554033,0.21288964578253636
0.07,0.46,-0.005375419588123432,0.21288964578253636
0.07,0.47000000000000003,-0.005383043886830609,0.21288964578253636
0.07,0.48,-0.005388487577675556,0.21288964578253636
0.07,0.49,-0.005391750660658276,0.21288964578253636
0.07,0.5,-0.005392833135778767,0.21288964578253636
0.07,0.51,-0.0053917506606582745,0.21288964578253636
0.07,0.52,-0.005388487577675554,0.21288964578253636
0.07,0.53,-0.005383043886830608,0.21288964578253636
0.07,0.54,-0.005375419588123433,0.21288964578253636
0.07,0.55,-0.0053656146815540305,0.21288964578253636
0.07,0.56,-0.005353548100748142,0.21288964578253636
0.07,0.5700000000000001,-0.005339106066167543,0.21288964578253636
0.07,0.58,-0.005322288577812232,0.21288964578253636
0.07,0.59,-0.0053030956356822055,0.21288964578253636
0.07,0.6,-0.0052815272397774655,0.21288964578253636
0.07,0.61,-0.005257398358808875,0.21288964578253636
0.07,0.62,-0.005230486921962069,0.21288964578253636
0.07,0.63,-0.005200792929237051,0.21288964578253636
0.07,0.64,-0.005168316380633825,0.21288964578253636
0.07,0.65,-0.005133057276152388,0.21288964578253636
0.07,0.66,-0.005094710074883467,0.21288964578253636
0.07,0.67,-0.005052924583391277,0.21288964578253636
0.07,0.68,-0.0050077008016758216,0.21288964578253636
0.07,0.6900000000000001,-0.0049590387297370996,0.21288964578253636
0.07,0.7000000000000001,-0.004906938367575113,0.21288964578253636
0.07,0.71,-0.004850946414316139,0.21288964578253636
0.07,0.72,-0.004790553211219753,0.21288964578253636
0.07,0.73,-0.0047257587582859575,0.21288964578253636
0.07,0.74,-0.004656563055514751,0.21288964578253636
0.07,0.75,-0.004582966102906134,0.21288964578253636
0.07,0.76,-0.004504326107832446,0.21288964578253636
0.07,0.77,-0.0044199286363727445,0.21288964578253636
0.07,0.78,-0.004329773688527039,0.21288964578253636
0.07,0.79,-0.00423386126429533,0.21288964578253636
0.07,0.8,-0.004132191363677616,0.21288964578253636
0.07,0.81,-0.004023877372304788,0.21288964578253636
0.07,0.8200000000000001,-0.0039079352153615675,0.21288964578253636
0.07,0.8300000000000001,-0.003784364892847959,0.21288964578253636
0.07,0.84,-0.0036531664047639617,0.21288964578253636
0.07,0.85,-0.0035143397511095743,0.21288964578253636
0.07,0.86,-0.003366669730822648,0.21288964578253636
0.07,0.87,-0.003208819291100106,0.21288964578253636
0.07,0.88,-0.0030407884319419544,0.21288964578253636
0.07,0.89,-0.0028625771533481925,0.21288964578253636
0.07,0.9,-0.002674185455318821,0.21288964578253636
0.07,0.91,-0.0024739812617832397,0.21288964578253636
0.07,0.92,-0.0022601345466026833,0.21288964578253636
0.07,0.93,-0.0020326453097771523,0.21288964578253636
0.07,0.9400000000000001,-0.0017915135513066464,0.21288964578253636
0.07,0.9500000000000001,-0.0015367392711911655,0.21288964578253636
0.07,0.96,-0.0012660370137502833,0.21288964578253636
0.07,0.97,-0.0009770119579107228,0.21288964578253636
0.07,0.98,-0.0006696641036724891,0.21288964578253636
0.07,0.99,-0.00034399345103558243,0.21288964578253636
0.07,1.,-2.215436380270091e-18,0.21288964578253636
0.08,0.,-1.3054973768689136e-18,0.24087683705085763
0.08,0.01,-0.0003890731054420732,0.24087683705085763
0.08,0.02,-0.0007573941523358784,0.24087683705085763
0.08,0.03,-0.001104963140681417,0.24087683705085763
0.08,0.04,-0.0014317800704786892,0.24087683705085763
0.08,0.05,-0.0017378449417276946,0.24087683705085763
0.08,0.06,-0.0020260245057151013,0.24087683705085763
0.08,0.07,-0.002298752805012341,0.24087683705085763
0.08,0.08,-0.00255602983961941,0.24087683705085763
0.08,0.09,-0.0027978556095363096,0.24087683705085763
0.08,0.1,-0.00302423011476304,0.24087683705085763
0.08,0.11,-0.003237319620343981,0.24087683705085763
0.08,0.12,-0.003438878973402534,0.24087683705085763
0.08,0.13,-0.0036289081739386978,0.24087683705085763
0.08,0.14,-0.003807407221952471,0.24087683705085763
0.08,0.15,-0.003974376117443853,0.24087683705085763
0.08,0.16,-0.0041314039776692065,0.24087683705085763
0.08,0.17,-0.0042797923203335255,0.24087683705085763
0.08,0.18,-0.004419541145436813,0.24087683705085763
0.08,0.19,-0.004550650452979069,0.24087683705085763
0.08,0.2,-0.004673120242960294,0.24087683705085763
0.08,0.21,-0.004788120197050105,0.24087683705085763
0.08,0.22,-0.004896599341138466,0.24087683705085763
0.08,0.23,-0.004998557675225378,0.24087683705085763
0.08,0.24,-0.00509399519931084,0.24087683705085763
0.08,0.25,-0.005182911913394854,0.24087683705085763
0.08,0.26,-0.005266159061083742,0.24087683705085763
0.08,0.27,-0.0053444214355778345,0.24087683705085763
0.08,0.28,-0.0054176990368771235,0.24087683705085763
0.08,0.29,-0.00548599186498161,0.24087683705085763
0.08,0.3,-0.005549299919891293,0.24087683705085763
0.08,0.31,-0.005608232856574043,0.24087683705085763
0.08,0.32,-0.005663271650098821,0.24087683705085763
0.08,0.33,-0.0057144163004656245,0.24087683705085763
0.08,0.34,-0.005761666807674452,0.24087683705085763
0.08,0.35000000000000003,-0.005805023171725306,0.24087683705085763
0.08,0.36,-0.005844907757772536,0.24087683705085763
0.08,0.37,-0.005881640873108686,0.24087683705085763
0.08,0.38,-0.005915222517733756,0.24087683705085763
0.08,0.39,-0.005945652691647748,0.24087683705085763
0.08,0.4,-0.005972931394850662,0.24087683705085763
0.08,0.41000000000000003,-0.005997331482130618,0.24087683705085763
0.08,0.42,-0.006019041174922855,0.24087683705085763
0.08,0.43,-0.006038060473227363,0.24087683705085763
0.08,0.44,-0.006054389377044143,0.24087683705085763
0.08,0.45,-0.006068027886373194,0.24087683705085763
0.08,0.46,-0.006079123717436824,0.24087683705085763
0.08,0.47000000000000003,-0.006087749832846597,0.24087683705085763
0.08,0.48,-0.006093906232602506,0.24087683705085763
0.08,0.49,-0.006097592916704555,0.24087683705085763
0.08,0.5,-0.0060988098851527395,0.24087683705085763
0.08,0.51,-0.006097592916704552,0.24087683705085763
0.08,0.52,-0.006093906232602505,0.24087683705085763
0.08,0.53,-0.0060877498328465954,0.24087683705085763
0.08,0.54,-0.006079123717436824,0.24087683705085763
0.08,0.55,-0.006068027886373192,0.24087683705085763
0.08,0.56,-0.006054389377044136,0.24087683705085763
0.08,0.5700000000000001,-0.006038060473227356,0.24087683705085763
0.08,0.58,-0.006019041174922847,0.24087683705085763
0.08,0.59,-0.005997331482130609,0.24087683705085763
0.08,0.6,-0.005972931394850642,0.24087683705085763
0.08,0.61,-0.00594565269164774,0.24087683705085763
0.08,0.62,-0.005915222517733751,0.24087683705085763
0.08,0.63,-0.005881640873108683,0.24087683705085763
0.08,0.64,-0.005844907757772536,0.24087683705085763
